row_id,account_role,account_label,account_id,project_scope,pages_from_source,page_resolution,control_id,file,line,tag,is_button_or_link,label,dynamic_accessible_label,events,source_conditions,expected_behavior,required_environment,current_release_status,blocker,current_release_actual_result,current_release_evidence,historical_observations,scenarios_to_record,previous_acceptance_account_id,execution_prerequisite,previous_release_observations
owner_b|src/views/admin/SystemAudit.vue:82:274,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/audit""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/SystemAudit.vue:82:274,src/views/admin/SystemAudit.vue,82,el-pagination,False,,,"[{""event"": ""change"", ""handler"": ""loadLogs""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:9:275,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:9:275,src/views/admin/UserManage.vue,9,el-input,False,,,"[{""event"": ""clear"", ""handler"": ""loadData""}, {""event"": ""keyup"", ""handler"": ""loadData""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:17:276,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:17:276,src/views/admin/UserManage.vue,17,el-select,False,,,"[{""event"": ""change"", ""handler"": ""loadData""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:23:277,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:23:277,src/views/admin/UserManage.vue,23,el-select,False,,,"[{""event"": ""change"", ""handler"": ""loadData""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:27:278,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:27:278,src/views/admin/UserManage.vue,27,el-button,True,查询,,"[{""event"": ""click"", ""handler"": ""loadData""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:63:279,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:63:279,src/views/admin/UserManage.vue,63,el-button,True,设置角色,,"[{""event"": ""click"", ""handler"": ""onSetRole(row)""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:64:280,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:64:280,src/views/admin/UserManage.vue,64,el-button,True,{{ row.status ? '禁用' : '启用' }},,"[{""event"": ""click"", ""handler"": ""onToggleStatus(row)""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:67:281,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:67:281,src/views/admin/UserManage.vue,67,el-button,True,重置密码,,"[{""event"": ""click"", ""handler"": ""onResetPassword(row)""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:68:282,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:68:282,src/views/admin/UserManage.vue,68,el-button,True,删除,,"[{""event"": ""click"", ""handler"": ""onDelete(row)""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:75:283,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:75:283,src/views/admin/UserManage.vue,75,el-pagination,False,,,"[{""event"": ""change"", ""handler"": ""loadData""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:120:284,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:120:284,src/views/admin/UserManage.vue,120,el-button,True,取消,,"[{""event"": ""click"", ""handler"": ""roleDialogVisible = false""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:121:285,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:121:285,src/views/admin/UserManage.vue,121,el-button,True,确定,,"[{""event"": ""click"", ""handler"": ""onConfirmRole""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:125:286,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:125:286,src/views/admin/UserManage.vue,125,el-dialog,False,账号： {{ resetPasswordUsername }} 我已保存,,"[{""event"": ""closed"", ""handler"": ""clearTemporaryPassword""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:142:287,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:142:287,src/views/admin/UserManage.vue,142,el-button,True,复制随机密码,,"[{""event"": ""click"", ""handler"": ""copyTemporaryPassword""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserManage.vue:147:288,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserManage.vue:147:288,src/views/admin/UserManage.vue,147,el-button,True,我已保存,,"[{""event"": ""click"", ""handler"": ""passwordDialogVisible = false""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:9:289,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:9:289,src/views/admin/UserRoleAssign.vue,9,el-input,False,,,"[{""event"": ""clear"", ""handler"": ""loadUsers""}, {""event"": ""keyup"", ""handler"": ""loadUsers""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:17:290,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:17:290,src/views/admin/UserRoleAssign.vue,17,el-select,False,,,"[{""event"": ""change"", ""handler"": ""loadUsers""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:31:291,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:31:291,src/views/admin/UserRoleAssign.vue,31,el-button,True,查询,,"[{""event"": ""click"", ""handler"": ""loadUsers""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:67:292,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:67:292,src/views/admin/UserRoleAssign.vue,67,el-button,True,分配角色,,"[{""event"": ""click"", ""handler"": ""onAssign(row)""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:73:293,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:73:293,src/views/admin/UserRoleAssign.vue,73,el-pagination,False,,,"[{""event"": ""change"", ""handler"": ""loadUsers""}]","[""if: !filterRoleCode""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:110:294,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:110:294,src/views/admin/UserRoleAssign.vue,110,el-button,True,取消,,"[{""event"": ""click"", ""handler"": ""assignDialogVisible = false""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/admin/UserRoleAssign.vue:111:295,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/rbac/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/admin/UserRoleAssign.vue:111:295,src/views/admin/UserRoleAssign.vue,111,el-button,True,保存,,"[{""event"": ""click"", ""handler"": ""onConfirmAssign""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:27:296,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:27:296,src/views/agent/AgentCenter.vue,27,el-button,True,刷新,,"[{""event"": ""click"", ""handler"": ""refreshAll""}]","[""if: activeTab === 'office'""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:28:297,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:28:297,src/views/agent/AgentCenter.vue,28,el-button,True,查看审查规则,,"[{""event"": ""click"", ""handler"": ""goRules""}]","[""if: activeTab === 'office'""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:45:298,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:45:298,src/views/agent/AgentCenter.vue,45,article,False,{{ bucket.count }} {{ categoryLabel(bucket.category) }},,"[{""event"": ""click"", ""handler"": ""toggleCategory(bucket.category)""}]","[""else: "", ""for: bucket in summary.by_category""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:58:299,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:58:299,src/views/agent/AgentCenter.vue,58,AgentDeskCard,False,,,"[{""event"": ""select"", ""handler"": ""onAgentSelect""}]","[""else: "", ""for: agent in filteredAgents""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:177:300,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:177:300,src/views/agent/AgentCenter.vue,177,el-button,True,重试读取技能,,"[{""event"": ""click"", ""handler"": ""loadAgentSkills(selectedAgent.code)""}]","[""if: selectedAgent"", ""if: skillsError""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:202:301,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:202:301,src/views/agent/AgentCenter.vue,202,el-button,True,触发自进化,,"[{""event"": ""click"", ""handler"": ""triggerSelfImprove(selectedAgent)""}]","[""if: selectedAgent"", ""if: isAdmin""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:210:302,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:210:302,src/views/agent/AgentCenter.vue,210,el-button,True,通过 Agent 助手调用,,"[{""event"": ""click"", ""handler"": ""invokeViaChat(selectedAgent)""}]","[""if: selectedAgent""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentCenter.vue:217:303,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentCenter.vue:217:303,src/views/agent/AgentCenter.vue,217,AgentDiscussionPanel,False,,,"[{""event"": ""close"", ""handler"": ""closeDiscussPanel""}]","[""if: discussVisible && discussSessionId""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentStudio.vue:200:304,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agent-studio""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentStudio.vue:200:304,src/views/agent/AgentStudio.vue,200,el-button,True,刷新,,"[{""event"": ""click"", ""handler"": ""loadAssets""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
owner_b|src/views/agent/AgentStudio.vue:201:305,owner_b,项目B负责人,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agent-studio""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/views/agent/AgentStudio.vue:201:305,src/views/agent/AgentStudio.vue,201,el-button,True,新建,,"[{""event"": ""click"", ""handler"": ""resetWizard""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",105,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
